end,user,0.0004338489379733801
firing,line,0.0013970534782856703
game,plan,0.005906397011131048
application,form,0.00037648476427420974
snail,mail,0.9932172894477844
web,site,0.0021245586685836315
flea,market,0.44694066047668457
grandfather,clock,0.000894463446456939
diamond,wedding,0.0003411564393900335
guilt,trip,0.2481479048728943
silver,spoon,0.8526527881622314
rush,hour,0.00041257956763729453
china,clay,0.9595395922660828
cocktail,dress,0.0007512591546401381
mailing,list,0.007258543279021978
spelling,bee,0.04352686181664467
public,service,0.00045158842112869024
head,teacher,0.0003931604733224958
video,game,0.0005123912123963237
spinning,jenny,0.9696877598762512
think,tank,0.9117451906204224
cash,cow,0.5863252878189087
swan,song,0.0013275234960019588
monkey,business,0.013888265937566757
snake,oil,0.00047038367483764887
smoking,gun,0.9637260437011719
balance,sheet,0.000336793513270095
zebra,crossing,0.6166934370994568
cutting,edge,0.0006326196598820388
radio,station,0.0005718076718039811
search,engine,0.001701732398942113
shrinking,violet,0.006801106035709381
face,value,0.6911962628364563
human,being,0.0005309685948304832
sacred,cow,0.00034511517151258886
number,crunching,0.9670388102531433
silver,screen,0.003761221654713154
melting,pot,0.005584303289651871
kangaroo,court,0.9994910955429077
ground,floor,0.0005211283569224179
rat,run,0.9994280934333801
law,firm,0.0014530731132254004
polo,shirt,0.017241105437278748
ivory,tower,0.0017824440728873014
lip,service,0.07548163831233978
health,insurance,0.0037573729641735554
couch,potato,0.22109048068523407
chain,reaction,0.0006357257370837033
silver,bullet,0.13028284907341003
graduate,student,0.00041705803596414626
cloud,nine,0.0120115140452981
front,runner,0.9985827207565308
agony,aunt,0.9980727434158325
rock,bottom,0.9505425095558167
acid,test,0.0002766364486888051
climate,change,0.0034682194236665964
lotus,position,0.9975166320800781
sitting,duck,0.0017339668702334166
car,park,0.9859161972999573
gold,mine,0.001661789370700717
gravy,train,0.09877599775791168
case,study,0.0018952488899230957
night,owl,0.9970732927322388
pecking,order,0.9986783862113953
eye,candy,0.9594100117683411
nest,egg,0.9185161590576172
role,model,0.9459449052810669
fashion,plate,0.0004952188464812934
crocodile,tear,0.00042816210770979524
rat,race,0.9995442032814026
crash,course,0.07787477970123291
rocket,science,0.00030797524959780276
memory,lane,0.32858070731163025
smoking,jacket,0.0024249418638646603
interest,rate,0.0003052971151191741
engine,room,0.0005324980011209846
blame,game,0.004533641040325165
brass,ring,0.0003198164631612599
panda,car,0.017381487414240837
research,project,0.0010706705506891012
call,centre,0.0014421591768041253
graveyard,shift,0.0007182316621765494
credit,card,0.001024359604343772
cheat,sheet,0.001954651903361082
parking,lot,0.0004989232984371483
fine,line,0.00038547374424524605
brick,wall,0.0003871067310683429
speed,limit,0.006100160535424948
swimming,pool,0.2602817714214325
bank,account,0.0007593423360958695
