ancient,history,0.0011462518014013767
armchair,critic,0.0015711997402831912
baby,buggy,0.5702853798866272
bad,hat,0.01145858969539404
benign,tumour,0.0010554795153439045
big,fish,0.001932576415129006
birth,rate,0.001155572128482163
black,cherry,0.00424469169229269
bow,tie,0.0016692770877853036
brain,teaser,0.0734785720705986
busy,bee,0.0018111160025000572
carpet,bombing,0.0011305150110274553
cellular,phone,0.0035646287724375725
close,call,0.217324361205101
closed,book,0.001578231924213469
computer,program,0.001242549973540008
con,artist,0.0018623521318659186
cooking,stove,0.0011927037267014384
cotton,candy,0.017842937260866165
critical,review,0.00110198266338557
dead,end,0.8980082273483276
dirty,money,0.001862150034867227
dirty,word,0.0014470346504822373
disc,jockey,0.0015519327716901898
divine,service,0.0018770822789520025
dry,land,0.0019034513970836997
dry,wall,0.0014892350882291794
dust,storm,0.0015836714301258326
eager,beaver,0.001749664545059204
economic,aid,0.001185733824968338
elbow,grease,0.0016310472274199128
elbow,room,0.001202414627186954
entrance,hall,0.0010136835044249892
eternal,rest,0.0012433649972081184
fish,story,0.0012732379836961627
flower,child,0.001449646893888712
food,market,0.0017127383034676313
foot,soldier,0.0017576764803379774
front,man,0.0012640138156712055
goose,egg,0.0026330885011702776
grey,matter,0.0020014008041471243
guinea,pig,0.07383374869823456
half,sister,0.002686631865799427
half,wit,0.7745455503463745
health,check,0.0011515268124639988
high,life,0.0016249045729637146
inner,circle,0.0012826328165829182
inner,product,0.0011582975275814533
insane,asylum,0.0034854987170547247
insurance,company,0.001070545637048781
insurance,policy,0.0011786159593611956
iron,collar,0.001571154105477035
labour,union,0.0010378011502325535
life,belt,0.002002214314416051
life,vest,0.0015124529600143433
lime,tree,0.002128095831722021
loan,shark,0.005675957538187504
loose,woman,0.0018537245923653245
mail,service,0.0009568289387971163
market,place,0.0016172687755897641
mental,disorder,0.001152015058323741
middle,school,0.002082423772662878
milk,tooth,0.0017983957659453154
mother,tongue,0.008253983221948147
narrow,escape,0.006483147852122784
net,income,0.0011907615698873997
news,agency,0.0013093637535348535
noble,gas,0.003358122892677784
nut,case,0.0013735676184296608
old,flame,0.06433814764022827
old,hat,0.020402071997523308
old,timer,0.007929451763629913
phone,book,0.0014577868860214949
pillow,slip,0.0014446801505982876
pocket,book,0.002014131285250187
prison,guard,0.0012037886772304773
prison,term,0.0014803967205807567
private,eye,0.001689405646175146
record,book,0.0013837195001542568
research,lab,0.0012837620452046394
sex,bomb,0.002246035262942314
silver,lining,0.001827227883040905
sound,judgement,0.001129466574639082
sparkling,water,0.0014727328671142459
street,girl,0.0017089734319597483
subway,system,0.0009274017065763474
tennis,elbow,0.0014759668847545981
top,dog,0.21356652677059174
wet,blanket,0.0011965841986238956
word,painting,0.0012084011686965823
