ancient,history,0.0001532115275040269
armchair,critic,0.010585110634565353
baby,buggy,0.9684187769889832
bad,hat,0.0008838598150759935
benign,tumour,0.9891918301582336
big,fish,0.05255308747291565
birth,rate,0.00019118486670777202
black,cherry,0.12255354970693588
bow,tie,0.0013952903682366014
brain,teaser,0.9956092238426208
busy,bee,0.00036592193646356463
carpet,bombing,0.007237202022224665
cellular,phone,0.04910490661859512
close,call,0.0006295899511314929
closed,book,0.000172506071976386
computer,program,0.00026647254708223045
con,artist,0.0005374874453991652
cooking,stove,0.0001902790245367214
cotton,candy,0.0003015193506143987
critical,review,0.0005426965653896332
dead,end,0.08303667604923248
dirty,money,0.20826691389083862
dirty,word,0.11759709566831589
disc,jockey,0.999704897403717
divine,service,0.000370791123714298
dry,land,0.00045457627857103944
dry,wall,0.0006049518124200404
dust,storm,0.00027074181707575917
eager,beaver,0.0010128446156159043
economic,aid,0.0015102667966857553
elbow,grease,0.9956307411193848
elbow,room,0.0005536001408472657
entrance,hall,0.00023141465499065816
eternal,rest,0.0043749031610786915
fish,story,0.0002227782242698595
flower,child,0.0004074499593116343
food,market,0.000137526192702353
foot,soldier,0.0008578500128351152
front,man,0.9523881077766418
goose,egg,0.0007762427558191121
grey,matter,0.0003968857345171273
guinea,pig,0.9974441528320312
half,sister,0.000514041748829186
half,wit,0.7046439051628113
health,check,0.00018457870464771986
high,life,0.0008217404829338193
inner,circle,0.0026062079705297947
inner,product,0.0002536939864512533
insane,asylum,0.9995833039283752
insurance,company,0.28472891449928284
insurance,policy,0.8478724956512451
iron,collar,0.9966895580291748
labour,union,0.0006548651144839823
life,belt,0.003416467225179076
life,vest,0.0014055181527510285
lime,tree,0.9113712310791016
loan,shark,0.004278381355106831
loose,woman,0.0011863976251333952
mail,service,0.9692524075508118
market,place,0.00046780536649748683
mental,disorder,0.0009063739562407136
middle,school,0.00015978465671651065
milk,tooth,0.0002388184511801228
mother,tongue,0.5180570483207703
narrow,escape,0.001355743152089417
net,income,0.9986838698387146
news,agency,0.5569961071014404
noble,gas,0.016592664644122124
nut,case,0.00029402863583527505
old,flame,0.000766384822782129
old,hat,0.0002126781764673069
old,timer,0.0006093191914260387
phone,book,0.00037161121144890785
pillow,slip,0.9873906373977661
pocket,book,0.02477189339697361
prison,guard,0.003678044071421027
prison,term,0.006595817860215902
private,eye,0.0013192613841965795
record,book,0.0008447678992524743
research,lab,0.002051739254966378
sex,bomb,0.0016363178147003055
silver,lining,0.2798379063606262
sound,judgement,0.0039496892131865025
sparkling,water,0.0002076495293295011
street,girl,0.0005389053258113563
subway,system,0.0005883132107555866
tennis,elbow,0.8697601556777954
top,dog,0.997455894947052
wet,blanket,0.9698694944381714
word,painting,0.00032965862192213535
