end,user,0.0004239124245941639
firing,line,0.009907745756208897
game,plan,0.0004423472855705768
application,form,0.00039252868737094104
snail,mail,0.0008255961583927274
web,site,0.0004772404790855944
flea,market,0.5078507661819458
grandfather,clock,0.13412286341190338
diamond,wedding,0.0005305598606355488
guilt,trip,0.0019907457754015923
silver,spoon,0.003464524634182453
rush,hour,0.00039155324338935316
china,clay,0.9500626921653748
cocktail,dress,0.0004332565004006028
mailing,list,0.00046953183482401073
spelling,bee,0.949568510055542
public,service,0.00036291894502937794
head,teacher,0.000428162922617048
video,game,0.00053550791926682
spinning,jenny,0.00043884385377168655
think,tank,0.7741475105285645
cash,cow,0.9829620718955994
swan,song,0.9211471676826477
monkey,business,0.001071457751095295
snake,oil,0.0007864153594709933
smoking,gun,0.0035376539453864098
balance,sheet,0.0011179024586454034
zebra,crossing,0.03935214504599571
cutting,edge,0.6417416334152222
radio,station,0.00042343547102063894
search,engine,0.0004233143699821085
shrinking,violet,0.31158265471458435
face,value,0.9790942072868347
human,being,0.0004370597598608583
sacred,cow,0.00047555958735756576
number,crunching,0.0004554374609142542
silver,screen,0.0005633133114315569
melting,pot,0.001751093310303986
kangaroo,court,0.984992265701294
ground,floor,0.00037424560287036
rat,run,0.9833752512931824
law,firm,0.0011202988680452108
polo,shirt,0.00043137031025253236
ivory,tower,0.000675859278999269
lip,service,0.033377505838871
health,insurance,0.0004192524356767535
couch,potato,0.9797788858413696
chain,reaction,0.002287156879901886
silver,bullet,0.0041448441334068775
graduate,student,0.0003875274851452559
cloud,nine,0.0006275782361626625
front,runner,0.0006580987828783691
agony,aunt,0.11188160628080368
rock,bottom,0.0037333017680794
acid,test,0.00038906995905563235
climate,change,0.00037641875678673387
lotus,position,0.00046506806393153965
sitting,duck,0.9434023499488831
car,park,0.0883149579167366
gold,mine,0.0007967827841639519
gravy,train,0.000510212208610028
case,study,0.0005674065323546529
night,owl,0.01550307311117649
pecking,order,0.0003907835634890944
eye,candy,0.9845372438430786
nest,egg,0.000851352175232023
role,model,0.2673494219779968
fashion,plate,0.0006713584298267961
crocodile,tear,0.009708852507174015
rat,race,0.9084257483482361
crash,course,0.22874604165554047
rocket,science,0.000375900388462469
memory,lane,0.06442539393901825
smoking,jacket,0.0004518252389971167
interest,rate,0.0005550776841118932
engine,room,0.00044397643068805337
blame,game,0.17384488880634308
brass,ring,0.0005154339014552534
panda,car,0.000569335650652647
research,project,0.00039770605508238077
call,centre,0.0005538320983760059
graveyard,shift,0.0012077470310032368
credit,card,0.0004160887037869543
cheat,sheet,0.000743827607948333
parking,lot,0.0004207480524200946
fine,line,0.9437580704689026
brick,wall,0.00041787466034293175
speed,limit,0.00039683651993982494
swimming,pool,0.00046294412459246814
bank,account,0.0015582912601530552
