ancient,history,0.000100385703262873
armchair,critic,0.007292546331882477
baby,buggy,0.9740749597549438
bad,hat,0.0006410188507288694
benign,tumour,0.9901710152626038
big,fish,0.1686089187860489
birth,rate,0.00015934767725411803
black,cherry,0.15184253454208374
bow,tie,0.0012650344287976623
brain,teaser,0.9972015619277954
busy,bee,0.000320681429002434
carpet,bombing,0.010411246679723263
cellular,phone,0.12533003091812134
close,call,0.0005269502871669829
closed,book,0.0001352512335870415
computer,program,0.00023252758546732366
con,artist,0.00032971048494800925
cooking,stove,0.0001435682352166623
cotton,candy,0.0002789398131426424
critical,review,0.00040354233351536095
dead,end,0.12872695922851562
dirty,money,0.26710787415504456
dirty,word,0.13377723097801208
disc,jockey,0.9997983574867249
divine,service,0.00024947122437879443
dry,land,0.00044329004595056176
dry,wall,0.0005296907620504498
dust,storm,0.00018548396474216133
eager,beaver,0.0009777084924280643
economic,aid,0.0013092582812532783
elbow,grease,0.9981599450111389
elbow,room,0.0009482196182943881
entrance,hall,0.00015245183021761477
eternal,rest,0.0033684896770864725
fish,story,0.00018134666606783867
flower,child,0.0002914520155172795
food,market,0.00010380034655099735
foot,soldier,0.001052899518981576
front,man,0.9613964557647705
goose,egg,0.0010021122870966792
grey,matter,0.0002794508764054626
guinea,pig,0.9980610013008118
half,sister,0.00036689950502477586
half,wit,0.6701706051826477
health,check,0.00013795134145766497
high,life,0.0006374077638611197
inner,circle,0.002582974499091506
inner,product,0.00017452020256314427
insane,asylum,0.9996347427368164
insurance,company,0.6729318499565125
insurance,policy,0.9253979325294495
iron,collar,0.994568943977356
labour,union,0.0006690252339467406
life,belt,0.0028794608078897
life,vest,0.0011596797266975045
lime,tree,0.9609353542327881
loan,shark,0.005275807809084654
loose,woman,0.001126625924371183
mail,service,0.9931509494781494
market,place,0.00046983425272628665
mental,disorder,0.0008793803863227367
middle,school,0.00012868693738710135
milk,tooth,0.00024737315834499896
mother,tongue,0.5236997008323669
narrow,escape,0.0010563924442976713
net,income,0.9994113445281982
news,agency,0.771485447883606
noble,gas,0.06922417134046555
nut,case,0.00024426099844276905
old,flame,0.0006844094023108482
old,hat,0.00012773883645422757
old,timer,0.0003720418899320066
phone,book,0.0003245707484893501
pillow,slip,0.9892140030860901
pocket,book,0.030628368258476257
prison,guard,0.002331472933292389
prison,term,0.004185957368463278
private,eye,0.0012057889252901077
record,book,0.000747047015465796
research,lab,0.0018577583832666278
sex,bomb,0.0021687245462089777
silver,lining,0.3126584589481354
sound,judgement,0.0024532729294151068
sparkling,water,0.00016396142018493265
street,girl,0.0004617722297552973
subway,system,0.0004509257560130209
tennis,elbow,0.8797343373298645
top,dog,0.9975538849830627
wet,blanket,0.9863467812538147
word,painting,0.00026044578407891095
