ancient,history,0.000446921621914953
armchair,critic,0.0007455346640199423
baby,buggy,0.9224840998649597
bad,hat,0.0056406003423035145
benign,tumour,0.00041633174987509847
big,fish,0.0009209978161379695
birth,rate,0.0004475686000660062
black,cherry,0.008524137549102306
bow,tie,0.00311585096642375
brain,teaser,0.6761257648468018
busy,bee,0.0007813541451469064
carpet,bombing,0.0004191123880445957
cellular,phone,0.01963488757610321
close,call,0.9374467134475708
closed,book,0.0007243772852234542
computer,program,0.00043317474774084985
con,artist,0.0010847775265574455
cooking,stove,0.000438358896644786
cotton,candy,0.03690400719642639
critical,review,0.0005005111452192068
dead,end,0.9737734198570251
dirty,money,0.0007463479414582253
dirty,word,0.0005963481380604208
disc,jockey,0.001104342401959002
divine,service,0.0012247160775586963
dry,land,0.001408170210197568
dry,wall,0.00043384727905504405
dust,storm,0.0006336370133794844
eager,beaver,0.0006883062305860221
economic,aid,0.00045364361722022295
elbow,grease,0.0009793880162760615
elbow,room,0.00044919594074599445
entrance,hall,0.00040336541133001447
eternal,rest,0.0004150842141825706
fish,story,0.00043929251842200756
flower,child,0.00048471553600393236
food,market,0.0009022713056765497
foot,soldier,0.0007192182820290327
front,man,0.0004657852405216545
goose,egg,0.003294197376817465
grey,matter,0.0011538425460457802
guinea,pig,0.15694086253643036
half,sister,0.005635088309645653
half,wit,0.8659140467643738
health,check,0.00047952114255167544
high,life,0.0006694726180285215
inner,circle,0.0005000571836717427
inner,product,0.0004372362163849175
insane,asylum,0.004827382043004036
insurance,company,0.00043175744940526783
insurance,policy,0.0004653714131563902
iron,collar,0.000574639649130404
labour,union,0.00041246789623983204
life,belt,0.001241432037204504
life,vest,0.0005691902479156852
lime,tree,0.0011135197710245848
loan,shark,0.12490693479776382
loose,woman,0.0009110099636018276
mail,service,0.0003953193954657763
market,place,0.0006983890780247748
mental,disorder,0.00045734469313174486
middle,school,0.0030134962871670723
milk,tooth,0.0006285829585976899
mother,tongue,0.4944702088832855
narrow,escape,0.007500617299228907
net,income,0.00048372181481681764
news,agency,0.0004610416362993419
noble,gas,0.012213349342346191
nut,case,0.0004736518021672964
old,flame,0.5095682740211487
old,hat,0.361853688955307
old,timer,0.7664659023284912
phone,book,0.0005745216622017324
pillow,slip,0.00047768306103534997
pocket,book,0.001103946939110756
prison,guard,0.0004200162657070905
prison,term,0.0008059773244895041
private,eye,0.0012134815333411098
record,book,0.0004811336984857917
research,lab,0.00046867417404428124
sex,bomb,0.001385657349601388
silver,lining,0.001269327593035996
sound,judgement,0.0004312995879445225
sparkling,water,0.00046144615043886006
street,girl,0.0006176175666041672
subway,system,0.00038610005867667496
tennis,elbow,0.0006429182831197977
top,dog,0.7334094047546387
wet,blanket,0.00040737134986557066
word,painting,0.00042137259151786566
