end,user,0.0012424002634361386
firing,line,0.06022397428750992
game,plan,0.001064283074811101
application,form,0.0010121144587174058
snail,mail,0.001984653063118458
web,site,0.001399229047819972
flea,market,0.22560088336467743
grandfather,clock,0.003792981617152691
diamond,wedding,0.0015826381277292967
guilt,trip,0.004552105907350779
silver,spoon,0.0018321883399039507
rush,hour,0.0012148948153480887
china,clay,0.6667344570159912
cocktail,dress,0.0012689776485785842
mailing,list,0.0013260116102173924
spelling,bee,0.007663960102945566
public,service,0.0009888851782307029
head,teacher,0.0011997947003692389
video,game,0.001410963013768196
spinning,jenny,0.0016121369553729892
think,tank,0.12452734261751175
cash,cow,0.42270782589912415
swan,song,0.12123583257198334
monkey,business,0.002903432585299015
snake,oil,0.0016927859978750348
smoking,gun,0.0028001812752336264
balance,sheet,0.0015326966531574726
zebra,crossing,0.010034078732132912
cutting,edge,0.25069159269332886
radio,station,0.0011674311244860291
search,engine,0.001242987927980721
shrinking,violet,0.02638247422873974
face,value,0.857996940612793
human,being,0.0012854449450969696
sacred,cow,0.001681248308159411
number,crunching,0.0013303509913384914
silver,screen,0.001627371646463871
melting,pot,0.0035600264091044664
kangaroo,court,0.8331284523010254
ground,floor,0.0010311733931303024
rat,run,0.873040497303009
law,firm,0.0017607160843908787
polo,shirt,0.0013293231604620814
ivory,tower,0.0021446673199534416
lip,service,0.0029784005600959063
health,insurance,0.0013293529627844691
couch,potato,0.05001973360776901
chain,reaction,0.007950907573103905
silver,bullet,0.002051346702501178
graduate,student,0.0010395903373137116
cloud,nine,0.0022538560442626476
front,runner,0.0014723149361088872
agony,aunt,0.024134987965226173
rock,bottom,0.002148089464753866
acid,test,0.00103693304117769
climate,change,0.0011051938636228442
lotus,position,0.0011971952626481652
sitting,duck,0.22600749135017395
car,park,0.003088956233114004
gold,mine,0.0015695946058258414
gravy,train,0.0014938311651349068
case,study,0.0013922732323408127
night,owl,0.004702380858361721
pecking,order,0.0010522155789658427
eye,candy,0.3132331967353821
nest,egg,0.0018324379343539476
role,model,0.011023323982954025
fashion,plate,0.0021947778295725584
crocodile,tear,0.0026835775934159756
rat,race,0.20973198115825653
crash,course,0.6606167554855347
rocket,science,0.0010141916573047638
memory,lane,0.0045939115807414055
smoking,jacket,0.001505216583609581
interest,rate,0.001296495203860104
engine,room,0.0011813314631581306
blame,game,0.011334056034684181
brass,ring,0.0013887255918234587
panda,car,0.001511180424131453
research,project,0.001098570879548788
call,centre,0.0013081259094178677
graveyard,shift,0.0022215174976736307
credit,card,0.0012565426295623183
cheat,sheet,0.0015227956464514136
parking,lot,0.0011170279467478395
fine,line,0.3988253176212311
brick,wall,0.0012703628744930029
speed,limit,0.0011833800235763192
swimming,pool,0.0013882621424272656
bank,account,0.0017398834461346269
