ancient,history,0.0013069092528894544
armchair,critic,0.003044905373826623
baby,buggy,0.9373909831047058
bad,hat,0.16470475494861603
benign,tumour,0.0012155782897025347
big,fish,0.008352180011570454
birth,rate,0.0013634617207571864
black,cherry,0.16163527965545654
bow,tie,0.01965329423546791
brain,teaser,0.5826528072357178
busy,bee,0.002163898665457964
carpet,bombing,0.0011600665748119354
cellular,phone,0.3398849666118622
close,call,0.9231541156768799
closed,book,0.002341329585760832
computer,program,0.0012524089543148875
con,artist,0.002463853219524026
cooking,stove,0.001450248179025948
cotton,candy,0.3364018499851227
critical,review,0.0014274544082581997
dead,end,0.9705406427383423
dirty,money,0.0052075469866395
dirty,word,0.0018956420244649053
disc,jockey,0.0035853483714163303
divine,service,0.003537201788276434
dry,land,0.00700137484818697
dry,wall,0.001515487558208406
dust,storm,0.002616907935589552
eager,beaver,0.00336683657951653
economic,aid,0.0013859899481758475
elbow,grease,0.003483473788946867
elbow,room,0.0013283720472827554
entrance,hall,0.0011381112271919847
eternal,rest,0.0014621098525822163
fish,story,0.0014457040233537555
flower,child,0.002288956195116043
food,market,0.0029265605844557285
foot,soldier,0.004488201346248388
front,man,0.0015446300385519862
goose,egg,0.012002917006611824
grey,matter,0.0035342653281986713
guinea,pig,0.8254164457321167
half,sister,0.008088192902505398
half,wit,0.8314622640609741
health,check,0.0016308686463162303
high,life,0.0027263888623565435
inner,circle,0.001696373918093741
inner,product,0.0012656617909669876
insane,asylum,0.1834767609834671
insurance,company,0.0011342051438987255
insurance,policy,0.0014681980246677995
iron,collar,0.0021296273916959763
labour,union,0.0010372170945629478
life,belt,0.005753019358962774
life,vest,0.0016962464433163404
lime,tree,0.007943432778120041
loan,shark,0.8328383564949036
loose,woman,0.0038244493771344423
mail,service,0.0010772377718240023
market,place,0.0023494374472647905
mental,disorder,0.001494159922003746
middle,school,0.019313255324959755
milk,tooth,0.0026822532527148724
mother,tongue,0.6180692911148071
narrow,escape,0.05954159051179886
net,income,0.0015612965216860175
news,agency,0.0014172135852277279
noble,gas,0.25804203748703003
nut,case,0.0013940862845629454
old,flame,0.7863926887512207
old,hat,0.34829238057136536
old,timer,0.14964841306209564
phone,book,0.0021342134568840265
pillow,slip,0.001666793366894126
pocket,book,0.003223052714020014
prison,guard,0.0013129038270562887
prison,term,0.002590300515294075
private,eye,0.0048798080533742905
record,book,0.0017222121823579073
research,lab,0.0012571938568726182
sex,bomb,0.004925769753754139
silver,lining,0.002231044927611947
sound,judgement,0.0012850937200710177
sparkling,water,0.0015039321733638644
street,girl,0.003984721843153238
subway,system,0.0009853583760559559
tennis,elbow,0.0031069519463926554
top,dog,0.9255095720291138
wet,blanket,0.0012201030040159822
word,painting,0.001119135646149516
