end,user,0.0004754663968924433
firing,line,0.0029123222921043634
game,plan,0.000657991215121001
application,form,0.00023242607130669057
snail,mail,0.9526169896125793
web,site,0.0005006440333090723
flea,market,0.028536509722471237
grandfather,clock,0.0002919890685006976
diamond,wedding,0.0001953164319274947
guilt,trip,0.01348954252898693
silver,spoon,0.9580856561660767
rush,hour,0.0004159324453212321
china,clay,0.964931309223175
cocktail,dress,0.0009001970174722373
mailing,list,0.004898348823189735
spelling,bee,0.04173426702618599
public,service,0.00027433852665126324
head,teacher,0.0003671740123536438
video,game,0.0002557107654865831
spinning,jenny,0.9848789572715759
think,tank,0.6695144772529602
cash,cow,0.3807957172393799
swan,song,0.004984057042747736
monkey,business,0.0014949305914342403
snake,oil,0.00018299228395335376
smoking,gun,0.923848569393158
balance,sheet,0.00025259293033741415
zebra,crossing,0.06541448086500168
cutting,edge,0.00044388376409187913
radio,station,0.0003765447181649506
search,engine,0.0006185091333463788
shrinking,violet,0.0036735001485794783
face,value,0.41766971349716187
human,being,0.00031582446536049247
sacred,cow,0.00021558755543082952
number,crunching,0.9881114959716797
silver,screen,0.04363883286714554
melting,pot,0.0036937971599400043
kangaroo,court,0.9985383749008179
ground,floor,0.00017195954569615424
rat,run,0.997715950012207
law,firm,0.00034898932790383697
polo,shirt,0.003827871521934867
ivory,tower,0.0007854519062675536
lip,service,0.49289804697036743
health,insurance,0.0004441122873686254
couch,potato,0.024240296334028244
chain,reaction,0.0005683042109012604
silver,bullet,0.4804772436618805
graduate,student,0.0001593283814145252
cloud,nine,0.0016954148886725307
front,runner,0.9994230270385742
agony,aunt,0.9930329322814941
rock,bottom,0.7628885507583618
acid,test,0.00027463556034490466
climate,change,0.0011097805108875036
lotus,position,0.9759075045585632
sitting,duck,0.00092812575167045
car,park,0.08872764557600021
gold,mine,0.002029048278927803
gravy,train,0.07546693086624146
case,study,0.0019296297105029225
night,owl,0.9891846179962158
pecking,order,0.9933280944824219
eye,candy,0.9819430708885193
nest,egg,0.5881824493408203
role,model,0.9818443655967712
fashion,plate,0.0003420453576836735
crocodile,tear,0.00020586563914548606
rat,race,0.999482274055481
crash,course,0.003787729423493147
rocket,science,0.0004132012545596808
memory,lane,0.014760353602468967
smoking,jacket,0.001768201938830316
interest,rate,0.00020367752586025745
engine,room,0.00030290265567600727
blame,game,0.001495909527875483
brass,ring,0.0008328190888278186
panda,car,0.003300051437690854
research,project,0.0007190873729996383
call,centre,0.0004116180934943259
graveyard,shift,0.00025040892069227993
credit,card,0.0005884352140128613
cheat,sheet,0.0018220971105620265
parking,lot,0.00021765998098999262
fine,line,0.0003712218895088881
brick,wall,0.00035550029133446515
speed,limit,0.012744204141199589
swimming,pool,0.007925251498818398
bank,account,0.0006096012075431645
